time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature
0,30.0830757959223,3.55113792419434,-78.288215637207,0,5.69738535383475,0.130624608312297,0,2.29642621308768,-75.259192769661,-4.09067392349243,4.10584501731002,-79.6273443429998,-3.84175157546997,-1.44947081717131,3.27860961538654,0.392712990469253,0.0937281474471092,0.0164467588399306
0,30.1400872147045,3.60328602790833,-78.2651748657227,0,5.70261780961289,0.131240030182826,0,2.34591422540865,-75.2378989932274,-4.08397674560547,4.15758591489719,-79.5997194059075,-3.83343625068665,-1.44508044566829,3.27801510946999,0.393666664785663,0.0941731259226799,0.0165096451927005
0,30.1971554878911,3.65545916557312,-78.2420501708984,0,5.70800192747402,0.131647496799613,0,2.39545414628101,-75.2165828815042,-4.07727384567261,4.20936846600805,-79.5720722296189,-3.82439565658569,-1.44075472922755,3.27735639926995,0.394620339102073,0.0944727510213852,0.0165465316324544
0,30.2542762386124,3.70765924453735,-78.2188568115234,0,5.7134738097201,0.13182703352701,0,2.44504236255458,-75.195245989163,-4.07056140899658,4.26118918283883,-79.5444046763045,-3.81550645828247,-1.43647921475451,3.27664825633795,0.395574013418474,0.0946063250303268,0.0165540537580812
0,30.3114495138619,3.75988626480103,-78.1955947875977,0,5.7186880933651,0.13173930739693,0,2.4946790067614,-75.1738882591779,-4.05870580673218,4.3130481915305,-79.5167166786163,-3.80727171897888,-1.43225387697555,3.27589068036328,0.396527687734883,0.0945347398519516,0.0165264592402223
0,30.3686811477695,3.81213974952698,-78.172248840332,0,5.72377048800703,0.131412940448678,0,2.54436923345669,-75.152507473639,-4.0465989112854,4.36495046169555,-79.4890055832329,-3.79903316497803,-1.42809243519571,3.27506946539068,0.397481362051283,0.094293013215065,0.0164695931173887
0,30.4259456286527,3.86441898345947,-78.1488800048828,0,5.72885572778179,0.130856310010972,0,2.59409085420625,-75.1311131798191,-4.04032230377197,4.41687459220614,-79.4612828164116,-3.79078722000122,-1.42394112917087,3.2742403953325,0.398435036367693,0.0938877239823341,0.0163842913076564
0,30.4832888220669,3.9167263507843,-78.1253814697266,0,5.73422678736672,0.130101835460948,0,2.64390700369297,-75.1096782120319,-4.03403663635254,4.46884974881828,-79.4335328062894,-3.78253054618835,-1.41989442072559,3.27330646728969,0.399381081289573,0.0933526083827019,0.0162757060960341
0,30.5406613769161,3.96906590461731,-78.1018829345703,0,5.73975849896714,0.129133273806875,0,2.693843737951,-75.0881913588478,-4.02773189544678,4.5208061085364,-79.4057928320003,-3.77465200424194,-1.41583836409271,3.27238880451848,0.400296608633323,0.0926622226834297,0.0161398394332084
0,30.5981039695407,4.0214376449585,-78.0782852172852,0,5.74503801548509,0.127914832203769,0,2.74384481222298,-75.0666768213457,-4.02142190933228,4.5728164394628,-79.378024041991,-3.76625609397888,-1.41185678716949,3.27139550906807,0.401212135977073,0.091779500246048,0.0159714799035847
0,30.6555969884123,4.07384061813355,-78.0546340942383,0,5.75018159882098,0.126552407965972,0,2.79389315630764,-75.0451419445174,-4.02218627929688,4.62486427850801,-79.3502352260549,-3.75757670402527,-1.40790957346589,3.27036825208822,0.402127663320823,0.0907965451478958,0.0157863820451545
0,30.7131191284056,4.12627553939819,-78.0309829711914,0,5.75531768486129,0.125056723241794,0,2.84397022127062,-75.0235947096263,-4.0213794708252,4.67693174212672,-79.32243593238,-3.74889278411865,-1.40394907477668,3.26935637162697,0.403043190664573,0.0897209867835045,0.0155855538356406
0,30.7707269649858,4.17874240875244,-78.007194519043,0,5.76059769187192,0.123456587247049,0,2.89422862421424,-75.001969448356,-4.01527690887451,4.72902403015652,-79.2946233847257,-3.74020743370056,-1.40010104887048,3.26823398613908,0.403924385732934,0.0885778740048409,0.0153729775933096
0,30.8283728052193,4.23124408721924,-77.9833908081055,0,5.76595501507471,0.121762182842526,0,2.94453520118184,-74.9803234586941,-4.00917100906372,4.78113924810752,-79.2667985945774,-3.73151731491089,-1.39625221014863,3.26711390412218,0.404801766104024,0.0873677432537079,0.0151489681912362
0,30.8860499157494,4.28378009796143,-77.959587097168,0,5.77118635138274,0.119975333185821,0,2.99487255865102,-74.9586642247517,-4.00305795669556,4.83327641559642,-79.2389620853705,-3.72279524803162,-1.39238879754637,3.26600990982617,0.405679146475114,0.0860864296555519,0.014913369365347
0,30.9438186777911,4.33635091781616,-77.9356384277344,0,5.77634775900969,0.118125891333514,0,3.04538523901181,-74.9369295526115,-3.99748778343201,4.88544911622025,-79.2111066046989,-3.71329951286316,-1.38864246728225,3.26478901333479,0.406526009268083,0.0847619250416756,0.0146708976737503
0,31.0016222802099,4.38895654678345,-77.9116821289063,0,5.78150643154738,0.116213542594889,0,3.0959548235429,-74.9151703956593,-3.99648547172546,4.93763781490056,-79.183242582519,-3.70380115509033,-1.38488884794931,3.26357718214076,0.407365242666524,0.0833935737609863,0.0144212814440198
0,31.0594571293337,4.44159650802612,-77.8877258300781,0,5.78666150217882,0.114351377369046,0,3.14655522031721,-74.8933979807687,-3.99486064910889,4.98984882937359,-79.1553666457339,-3.69429683685303,-1.38112050356924,3.26238121715111,0.408204476064963,0.0820649862289429,0.0141789816968007
0,31.1173688309304,4.49427223205566,-77.8636627197266,0,5.79182230303667,0.112380817931964,0,3.19733518214022,-74.8715483023587,-3.99243640899658,5.04207670692696,-79.1274817055964,-3.68479371070862,-1.37743536027426,3.26110324860531,0.409007469839374,0.0806566625833511,0.0139233352509726
0,31.1753320887858,4.54698371887207,-77.8395538330078,0,5.79698278244582,0.110388278914175,0,3.24816962381274,-74.849675182277,-3.9869372844696,5.09434219988968,-79.0995766822488,-3.67515254020691,-1.37377541372351,3.25979944162528,0.409808556265153,0.0792334377765656,0.0136655703779756
0,31.2333278710422,4.59973096847534,-77.8154449462891,0,5.80214145226926,0.108452237746105,0,3.29906464877845,-74.8277759943248,-3.97990965843201,5.1466199589354,-79.0716651099276,-3.66400980949402,-1.37010096978954,3.25851172189476,0.410600105947774,0.0778532549738884,0.0134156774559252
0,31.2913684335757,4.65251350402832,-77.7913055419922,0,5.80716319348864,0.106402237545591,0,3.35008806644255,-74.805821561369,-3.97286009788513,5.1988973948827,-79.0437537101116,-3.65111207962036,-1.36644127938624,3.25721147901522,0.411363045400893,0.0763840302824974,0.0131512081291416
0,31.3494928016275,4.70533227920532,-77.7670440673828,0,5.81211127538542,0.104346759621049,0,3.40118872303557,-74.7838338939306,-3.9658031463623,5.25124253786872,-79.0158061608901,-3.63819932937622,-1.36287372001029,3.25581531326456,0.412125984854024,0.0749125555157661,0.0128869668694008
