Dist,PathX,PathY,LeftX,LeftY,RightX,RightY,Heading,Curvature
m,m,m,m,m,m,m,rad,1/m
593.3060302734375,-753.2575117012104,232.07622692576606,-750.47516,227.9219,-756.03986,236.23056,3.7317255,3.0390782e-05
594.3074340820312,-754.0894850383796,231.51890985764047,-751.3126,227.36089,-756.86633,235.67693,3.7303996,0.0006078243
595.308837890625,-754.9217800275924,230.96207086752838,-752.15594,226.7967,-757.68756,235.12743,3.7277496,0.0044673956
596.3102416992188,-755.7565558303264,230.4089191613086,-752.99585,226.24014,-758.5172,234.5777,3.7265139,0.0
597.3116455078125,-756.5913316330606,229.85576745508885,-753.8254,225.69048,-759.35724,234.02107,3.7277725,0.0
598.3130493164062,-757.4261074357945,229.30261574886913,-754.6483,225.14522,-760.20386,233.46,3.7306268,0.004558855
599.3143920898438,-758.2582489842966,228.74567758499202,-755.4732,224.59314,-761.0433,232.89822,3.7323701,0.0010942888
600.3157348632812,-759.0897739792779,228.187853191619,-756.30396,224.03586,-761.8756,232.33984,3.7325656,3.0397563e-05
601.3170166015625,-759.9212989742595,227.63002879824603,-757.1345,223.4787,-762.7081,231.78137,3.7328014,0.0003648118
602.3182373046875,-760.7526083161619,227.07197081149462,-757.96454,222.9215,-763.5407,231.22246,3.7331066,0.00033448188
603.3193969726562,-761.5837070367803,226.5136846817576,-758.79614,222.36284,-764.3712,230.66454,3.7329755,3.0408553e-05
604.3206176757812,-762.4148057573987,225.95539855202054,-759.6367,221.7982,-765.1929,230.1126,3.7306943,0.0014291387
605.3218383789062,-763.2467043755361,225.39833185202667,-760.4837,221.23112,-766.0097,229.56554,3.7270806,0.005777898
606.322998046875,-764.0817734855576,224.84609851132342,-761.3252,220.6746,-766.8384,229.0176,3.7255316,0.0
607.3241577148438,-764.9168425955794,224.29386517062008,-762.1543,220.12637,-767.67944,228.46136,3.7269764,3.0413885e-05
608.3252563476562,-765.751911705601,223.74163182991677,-762.97675,219.58247,-768.52704,227.9008,3.7299895,0.005078988
609.326416015625,-766.5841373180606,223.1851537160802,-763.80255,219.03033,-769.3658,227.33997,3.7315502,0.00060827995
610.3275146484375,-767.4160365237561,222.62818834222915,-764.633,218.4743,-770.19904,226.78207,3.7318883,3.0415888e-05
611.3286743164062,-768.2479357294517,222.07122296837804,-765.46014,217.92053,-771.0357,226.22192,3.7330298,0.0015517123
612.3295288085938,-769.0787088998184,221.51310491764815,-766.2866,217.36531,-771.87085,225.6609,3.7340734,0.001096201
613.3301391601562,-769.9087079227072,220.95419440341794,-767.11615,216.8067,-772.70123,225.10168,3.7341778,0.0
614.330810546875,-770.738706945596,220.39528388918777,-767.94934,216.24567,-773.5281,224.54489,3.7334208,0.00063966
615.3314208984375,-771.5690077410519,219.83690769419306,-768.7837,215.68457,-774.3544,223.98926,3.7324378,0.0014320904
616.3318481445312,-772.4000540149791,219.27985144518078,-769.61633,215.12642,-775.1837,223.43327,3.7320528,3.0475632e-05
617.3323364257812,-773.2311002889063,218.7227951961685,-770.4467,214.56981,-776.01544,222.87578,3.7322125,3.0473702e-05
618.3328247070312,-774.0621465628336,218.16573894715623,-771.27655,214.01358,-776.8477,222.3179,3.7325084,0.00048781346
619.3330078125,-774.8926121668729,217.60844392549896,-772.107,213.4563,-777.6783,221.76059,3.7325108,3.0505309e-05
620.3331298828125,-775.7230681614927,217.0511449524287,-772.933,212.902,-778.5132,221.2003,3.7335868,0.0
621.333251953125,-776.5535241561124,216.49384597935844,-773.7504,212.35347,-779.3566,220.63423,3.736722,0.0045780786
622.3330688476562,-777.3811497514935,215.9328904025569,-774.5682,211.79924,-780.19415,220.06654,3.7391193,0.0021988642
623.332763671875,-778.2074390085145,215.37020840505622,-775.3933,211.23737,-781.0216,219.50305,3.7394032,0.0
624.3324584960938,-779.0337282655354,214.80752640755554,-776.2223,210.67284,-781.8452,218.94221,3.73875,0.00058053876
625.3319702148438,-779.8602125104145,214.2454432333767,-777.0517,210.10875,-782.66876,218.38213,3.738038,0.0010090565
626.3311767578125,-780.6870219459694,213.68435874579595,-777.8792,209.54716,-783.4948,217.82155,3.7378561,3.0589537e-05
627.3304443359375,-781.5138313815243,213.12327425821516,-778.712,208.98209,-784.31573,217.26447,3.736431,0.0003059123
628.32958984375,-782.3408245574938,212.56252323529753,-779.55096,208.41321,-785.1307,216.71185,3.7335262,0.0049902853
629.3283081054688,-783.1702435102616,212.00617467791724,-780.3858,207.85321,-785.95465,216.15915,3.7322176,3.0635067e-05
630.3270263671875,-783.9996624630295,211.44982612053695,-781.2128,207.29848,-786.78644,215.60118,3.732794,6.126547e-05
631.3258056640625,-784.8290814157974,210.8934775631566,-782.0375,206.74536,-787.6207,215.0416,3.733956,0.0018695531
632.3241577148438,-785.6571997807902,210.33583127758428,-782.862,206.19014,-788.45245,214.48152,3.734822,0.00055210537
633.3223876953125,-786.4849207836485,209.77778850355188,-783.69183,205.63065,-789.278,213.92493,3.7343073,3.067863e-05
634.3206176757812,-787.3126417865068,209.2197457295195,-784.5296,205.06586,-790.09564,213.37363,3.7318857,0.0027922646
635.3187255859375,-788.1418093630101,208.66409894357196,-785.36926,204.5032,-790.9143,212.82498,3.7293665,0.0033151854
636.3167114257812,-788.9726646047823,208.1112474704596,-786.2035,203.94814,-791.7418,212.27437,3.7285607,3.0702093e-05
637.314697265625,-789.8035198465547,207.55839599734728,-787.04193,203.39024,-792.5651,211.72655,3.7267408,0.0010132702
638.3126220703125,-790.634906648121,207.00640832603824,-787.88715,202.82909,-793.3826,211.18373,3.723412,0.0054981927
639.3103637695312,-791.4691454067647,206.45905517692916,-788.728,202.27737,-794.2102,210.64075,3.7218218,3.0720737e-05
640.3081665039062,-792.3033841654084,205.91170202782,-789.55347,201.73586,-795.05334,210.08754,3.7239475,3.0720737e-05
641.305908203125,-793.137622924052,205.36434887871087,-790.3675,201.20186,-795.9078,209.52684,3.7287853,0.00799266
642.3032836914062,-793.9671485856808,204.81057895281182,-791.1859,200.6555,-796.7484,208.96565,3.7314565,0.0014458447
643.3005981445312,-794.795859863983,204.25570026212125,-792.0113,200.10283,-797.5804,208.40858,3.732251,0.0
644.2979736328125,-795.624571142285,203.70082157143077,-792.8301,199.55463,-798.41907,207.84702,3.7346447,0.003138811
645.2951049804688,-796.4513403506306,203.1434405854653,-793.6473,199.00374,-799.25543,207.28316,3.7369604,0.0026481883
646.2919921875,-797.2765091933741,202.58399757940106,-794.471,198.44524,-800.082,206.72276,3.7372983,0.0
647.2889404296875,-798.1016780361177,202.02455457333676,-795.30414,197.88045,-800.89923,206.16866,3.735391,0.001324501
648.2858276367188,-798.9275390404408,201.46628234426223,-796.14124,197.3146,-801.71387,205.61795,3.73268,0.004222203
649.2824096679688,-799.7555470097662,200.91164166206536,-796.9733,196.75722,-802.5378,205.06606,3.7316968,3.0830768e-05
650.2789916992188,-800.5835549790918,200.35700097986847,-797.80176,196.2023,-803.36536,204.51169,3.7315958,3.0830768e-05
651.2755737304688,-801.4115629484174,199.8023602976716,-798.632,195.64615,-804.1911,203.95856,3.731055,0.0009253851
652.2718505859375,-802.2397926428694,199.2486722806222,-799.46173,195.09148,-805.0179,203.40587,3.7306976,3.086315e-05
653.26806640625,-803.0680366513138,198.69504576513543,-800.28687,194.53993,-805.84924,202.85017,3.7314446,0.0
654.2642822265625,-803.8962806597584,198.14141924964878,-801.10596,193.99243,-806.68665,202.2904,3.7336433,0.0031494088
655.26025390625,-804.722582170216,197.58536095650558,-801.9248,193.4414,-807.5204,201.72931,3.7354443,0.0017919324
656.256103515625,-805.5477667472472,197.02790439486049,-802.74884,192.88475,-808.34674,201.17107,3.7357287,3.0903597e-05
657.2518920898438,-806.3729513242786,196.47044783321533,-803.5759,192.32596,-809.1699,200.61493,3.7352562,0.00043267943
658.2476806640625,-807.198282645113,195.9133423882886,-804.40344,191.76743,-809.99316,200.05927,3.7347422,0.0007419516
659.2432861328125,-808.0239112478345,195.35694825544817,-805.2293,191.21086,-810.81854,199.50304,3.734682,0.0
660.2388916015625,-808.8495398505561,194.8005541226077,-806.0597,190.65126,-811.6394,198.94984,3.7335374,0.0001546196
661.2344970703125,-809.6752340576759,194.24425738390724,-806.8958,190.08798,-812.45465,198.40054,3.7310247,0.004422157
662.2301025390625,-810.5033811951416,193.69160218521827,-807.72906,189.53188,-813.27765,197.85133,3.7297816,3.0921496e-05
663.2257690429688,-811.3315283326075,193.13894698652933,-808.5523,188.98253,-814.1108,197.29536,3.7309773,3.0921496e-05
664.2213745117188,-812.1596754700732,192.58629178784037,-809.36835,188.43796,-814.951,196.73462,3.7338789,0.00442165
665.217041015625,-812.9854367469494,192.02994824209253,-810.1857,187.8873,-815.7851,196.1726,3.7359076,0.001669295
666.2128295898438,-813.8102775931139,191.4721817850803,-811.0088,187.33073,-816.6118,195.61363,3.7363398,6.182166e-05
667.2085571289062,-814.6351184392785,190.91441532806812,-811.83136,186.77452,-817.4389,195.0543,3.7368948,0.0006799468
668.2044067382812,-815.4597078794021,190.3560280295829,-812.653,186.21812,-818.2664,194.49394,3.7376006,0.0009885171
669.200439453125,-816.2839460877832,189.79677337233548,-813.4764,185.65941,-819.0915,193.93413,3.7377982,3.088256e-05
670.1964721679688,-817.1081842961642,189.23751871508807,-814.3069,185.09593,-819.9094,193.3791,3.7362893,0.00064843934
671.192626953125,-817.9327854419914,188.67871437104503,-815.1427,184.52957,-820.7229,192.82785,3.7335908,0.0045360443
672.1890869140625,-818.7602429008994,188.123453986187,-815.9752,183.97093,-821.5453,192.27599,3.7323723,0.0
673.1856079101562,-819.5877003598075,187.56819360132897,-816.7986,183.41838,-822.37683,191.718,3.7333512,3.084117e-05
674.1820678710938,-820.4151578187157,187.01293321647094,-817.6172,182.86913,-823.21313,191.15675,3.7354946,0.00351532
675.1786499023438,-821.2407734087974,186.45476315761087,-818.4361,182.31546,-824.0455,190.59406,3.7371058,0.0007707395
676.17529296875,-822.0659521828043,185.89590304289072,-819.2691,181.75134,-824.86285,190.04047,3.7352307,6.166097e-05
677.171875,-822.8911309568113,185.33704292817063,-820.12476,181.17204,-825.6575,189.50203,3.727886,0.009097282
678.1683349609375,-823.7212070895112,184.7857480578788,-820.9853,180.60066,-826.4571,188.97084,3.72058,0.008976269
679.1647338867188,-824.5561054074101,184.24190230699944,-821.8279,180.05182,-827.2843,188.43198,3.7187524,0.0
680.1611328125,-825.391003725309,183.69805655612,-822.6555,179.51271,-828.12646,187.8834,3.7204847,0.000956501
681.1574096679688,-826.2252897066696,183.1535032651592,-823.48,178.97456,-828.9706,187.33244,3.7228253,0.0037368524
682.1531982421875,-827.0571176039116,182.60610971736446,-824.3092,178.42894,-829.80505,186.78328,3.7234652,6.181604e-05
683.14892578125,-827.8889455011533,182.05871616956972,-825.1325,177.88712,-830.6453,186.23032,3.725492,6.181604e-05
684.1447143554688,-828.7207733983954,181.51132262177498,-825.9428,177.35406,-831.4987,185.66858,3.7306724,0.008815011
685.1400146484375,-829.5473522717637,180.95695072529475,-826.7581,176.80722,-832.3366,185.10669,3.7333782,0.001083533
686.1351928710938,-830.3733153020047,180.40176009219212,-827.582,176.25346,-833.1646,184.55006,3.733889,3.096029e-05
687.1304321289062,-831.1992783322457,179.8465694590895,-828.4009,175.70302,-833.9977,183.99013,3.735586,0.0023537239
688.1254272460938,-832.0237234900966,179.2895818872266,-829.2188,175.15047,-834.8287,183.4287,3.737175,0.0016735834
689.1201782226562,-832.8471162870878,178.73134847412553,-830.04254,174.59198,-835.6517,182.87073,3.7370784,3.099966e-05
690.114990234375,-833.670509084079,178.17311506102445,-830.8784,174.02534,-836.46265,182.32088,3.7340827,0.0024494412
691.109619140625,-834.4951843231838,177.61699962328146,-831.7201,173.4578,-837.27026,181.77621,3.7299716,0.0062361667
692.10400390625,-835.3230592727112,177.06616856270932,-832.5539,172.903,-838.0922,181.22932,3.7285469,3.1037285e-05
693.098388671875,-836.1509342222388,176.51533750213713,-833.38293,172.35143,-838.91895,180.67924,3.728276,3.103768e-05
694.0927734375,-836.9788091717662,175.96450644156494,-834.21515,171.79773,-839.7425,180.13129,3.7272367,0.0018630131
695.0869140625,-837.8074656631449,175.41536681167617,-835.0464,171.24687,-840.5686,179.58385,3.7266192,3.1066305e-05
696.0809326171875,-838.6361367350074,174.8662587372025,-835.8703,170.70088,-841.4019,179.03163,3.7277467,6.213499e-05
697.0750122070312,-839.4648078068697,174.31715066272884,-836.6859,170.16049,-842.24365,178.47382,3.7308877,0.0046914592
698.0690307617188,-840.2908590807083,173.76427049966725,-837.50183,169.61438,-843.07983,177.91415,3.7333207,0.0022373404
699.06298828125,-841.1156618607379,173.20959270594662,-838.32635,169.05994,-843.90497,177.35925,3.7334058,3.1075047e-05
700.0569458007812,-841.9404646407673,172.654914912226,-839.158,168.50066,-844.72296,176.80919,3.7317486,0.001615998
701.0509033203125,-842.7661618909385,172.10158868289037,-839.99176,167.94193,-845.5406,176.26126,3.7298076,0.0027349049
702.0448608398438,-843.5933639169443,171.55053620348932,-840.8214,167.38927,-846.36536,175.7118,3.7292297,0.0
703.038818359375,-844.4205659429501,170.99948372408826,-841.6533,166.83508,-847.18787,175.16388,3.7280993,0.00027972134
704.03271484375,-845.2479436194161,170.4486825321687,-842.49084,166.27753,-848.005,174.61984,3.7256525,0.0042573167
705.0267944335938,-846.0777145089174,169.90130509715686,-843.32587,165.7267,-848.8295,174.07591,3.7244015,3.1068343e-05
706.0208740234375,-846.9074853984184,169.35392766214505,-844.1485,165.18402,-849.66644,173.52383,3.7261028,0.0
707.0149536132812,-847.7372562879195,168.80655022713324,-844.9609,164.64821,-850.5136,172.96489,3.7302847,0.006553381
708.0092163085938,-848.5635997973573,168.2536522180211,-845.77594,164.10286,-851.35126,172.40443,3.7330005,0.0020491192
709.0035400390625,-849.3888842374192,167.69904833711792,-846.59845,163.5501,-852.17926,171.848,3.7336571,3.1043033e-05
709.9979248046875,-850.214168677481,167.1444444562147,-847.4181,162.99931,-853.01025,171.28957,3.7350266,0.0016758984
710.9923706054688,-851.0386607014245,166.58836275848537,-848.2366,162.4473,-853.8407,170.72943,3.7364776,0.0019230909
711.9871215820312,-851.862220638727,166.03054276532097,-849.0602,161.8895,-854.6643,170.1716,3.7364798,6.2014195e-05
712.9818115234375,-852.6857805760294,165.47272277215657,-850.2502,161.10603,-855.1214,169.8394,3.650379,0.0027053985
713.822265625,-853.3804469745996,164.9996355045953,-848.4634,164.0927,-858.2975,165.90657,4.529993,2.3807766
713.8359985351562,-853.3727993667646,164.98823918428553,-849.839,168.52551,-856.9066,161.45096,5.4982815,0.0
713.8497314453125,-853.3651517589299,164.97684286397575,-848.4582,164.01672,-858.27216,165.93695,4.5191674,0.36872363
713.8634643554688,-853.357504151095,164.96544654366596,-851.0357,160.53722,-855.67926,169.39369,3.6245015,2.3510604
714.71240234375,-854.07050846277,164.50469617256294,-851.3702,160.2966,-856.7708,168.7128,3.7121115,0.002613276
715.71044921875,-854.9100572108398,163.96504050257738,-852.20074,159.76268,-857.6193,168.1674,3.7142363,3.0696676e-05
716.70849609375,-855.7496059589095,163.4253848325918,-853.016,159.23883,-858.4833,167.61194,3.7200422,0.007451131
717.707275390625,-856.5857308436053,162.87910575030855,-853.82996,158.70712,-859.34155,167.05109,3.7253523,0.006181734
718.7066650390625,-857.4190110208601,162.32732362418596,-854.65735,158.1592,-860.18066,166.49544,3.726753,3.05716e-05
719.7061157226562,-858.252291198115,161.7755414980634,-855.4876,157.60945,-861.017,165.94164,3.727488,0.0007639428
720.705810546875,-859.085461661921,161.2230152428765,-856.315,157.06075,-861.8559,165.3853,3.728863,0.002134851
721.70654296875,-859.918288025714,160.66815513688576,-857.14514,156.50766,-862.6914,164.82864,3.7295074,0.0
722.707275390625,-860.7511143895066,160.11329503089502,-857.983,155.94946,-863.5192,164.27713,3.7283027,0.0
723.7080078125,-861.5839407532994,159.5584349249042,-858.82684,155.3873,-864.341,163.72958,3.7256546,0.0045902533
724.7098999023438,-862.4202297320489,159.00676737902415,-859.66846,154.83212,-865.172,163.18143,3.724384,0.000273086
725.7118530273438,-863.2567502507858,158.45531331495974,-860.50574,154.28015,-866.0078,162.63046,3.724199,3.034129e-05
726.7137451171875,-864.0932707695225,157.90385925089532,-861.3456,153.72653,-866.84094,162.08118,3.7234087,0.0011821603
727.7163696289062,-864.930999163492,157.35296123742881,-862.1864,153.17358,-867.67554,161.53235,3.7226603,0.0006354501
728.7194213867188,-865.769428200733,156.8023857681288,-863.02313,152.62411,-868.5157,160.98065,3.7230678,6.047959e-05
729.7224731445312,-866.6078572379743,156.25181029882881,-863.84845,152.08221,-869.36725,160.42142,3.7262166,0.0029019911
730.7257690429688,-867.4448786253084,155.69866942084244,-864.66846,151.54036,-870.2213,159.85698,3.730295,0.005948871
731.7295532226562,-868.2790219269053,155.14028329962207,-865.4965,150.98602,-871.06146,159.29456,3.7317486,0.0
732.7333374023438,-869.1131652285021,154.5818971784017,-866.3344,150.42514,-871.8919,158.73865,3.7308545,3.017303e-05
733.7371215820312,-869.9473320595577,154.0235742740807,-867.17487,149.86264,-872.7198,158.18451,3.7293496,0.0026276202
734.7402954101562,-870.7824551956647,153.4678206868545,-868.012,149.30554,-873.5529,157.6301,3.7288642,6.046479e-05
735.743408203125,-871.6175783317717,152.91206709962827,-868.8521,148.74643,-874.383,157.0777,3.7276545,6.046479e-05
736.74658203125,-872.4527014678789,152.35631351240204,-869.70215,148.18083,-875.20325,156.53178,3.724084,0.005425394
737.7479858398438,-873.2893384143911,151.80603786088435,-870.55,147.62323,-876.02875,155.98883,3.7214124,0.0020990982
738.7486572265625,-874.1265652997175,151.25789698587968,-871.3847,147.07675,-876.86847,155.43906,3.7220147,0.0
739.7493286132812,-874.9637921850442,150.70975611087496,-872.2039,146.54048,-877.7237,154.87904,3.7263315,0.004669828
740.74853515625,-875.7972134081601,150.15857395320774,-873.01715,146.00272,-878.57733,154.31442,3.7311769,0.0065981215
741.74560546875,-876.625273140022,149.60310717712352,-873.83905,145.45135,-879.41144,153.75485,3.7326558,3.078588e-05
742.7427368164062,-877.4533328718837,149.04764040103927,-874.66614,144.89655,-880.2405,153.19873,3.73289,0.00012320932
743.7394409179688,-878.2809444638648,148.49226231684366,-875.49023,144.34355,-881.07166,152.64098,3.733744,0.0014559927
744.7327880859375,-879.1049561339466,147.93759669740643,-876.31213,143.79028,-881.8978,152.0849,3.7342474,3.113965e-05
745.72607421875,-879.9289678040284,147.3829310779692,-877.1409,143.2324,-882.717,151.53346,3.7330897,3.113965e-05
746.7194213867188,-880.7529794741101,146.828265458532,-877.97687,142.66975,-883.5291,150.98677,3.7302237,0.0046310425
747.70947265625,-881.5768588359947,146.2791820722436,-878.80817,142.11572,-884.3455,150.44263,3.7284405,0.0011962914
748.6987915039062,-882.4007064066516,145.731439993958,-879.6326,141.56758,-885.16876,149.89531,3.7282913,0.0
749.6881103515625,-883.2245539773085,145.1836979156724,-880.4565,141.01982,-885.9926,149.34758,3.7282856,6.3198284e-05
750.6757202148438,-884.046980866433,144.6369685644364,-881.27924,140.47289,-886.81476,148.80104,3.7282164,3.1768173e-05
751.6614990234375,-884.8679974479021,144.09124454527375,-882.0999,139.9274,-887.63605,148.2551,3.7282948,3.185168e-05
752.6473388671875,-885.6890140293714,143.54552052611112,-882.91583,139.38507,-888.4622,147.70596,3.7295241,0.0008284327
753.6329345703125,-886.5094001652016,142.9992976725774,-883.72797,138.84433,-889.29083,147.15427,3.7314997,0.0032244856
754.6174926757812,-887.3272229334103,142.45104657775468,-884.5421,138.29854,-890.1123,146.60356,3.7323802,0.0
755.60205078125,-888.145045701619,141.90279548293202,-885.3643,137.74734,-890.9257,146.05826,3.7313216,3.1971533e-05
756.586669921875,-888.9628684698279,141.35454438810933,-886.1918,137.19272,-891.734,145.51636,3.729027,0.0038645393
757.5718994140625,-889.7833869167658,140.80908522264875,-887.0175,136.64374,-892.54926,144.97443,3.7277584,0.00047853237
758.5572509765625,-890.6042284987454,140.26396072993685,-887.8371,136.09949,-893.3714,144.42844,3.7280695,0.0
759.5426025390625,-891.4250700807249,139.71883623722493,-888.6538,135.55707,-894.1963,143.88062,3.729049,0.001304962
760.5294189453125,-892.246390620915,139.17183387056807,-889.4719,135.01225,-895.0209,143.3314,3.729836,0.00095125876
761.5172119140625,-893.0680460333984,138.6235185543875,-890.29156,134.46527,-895.84454,142.78177,3.7303152,3.166177e-05
762.5050048828125,-893.8897014458818,138.07520323820694,-891.1051,133.9224,-896.6743,142.22803,3.7322733,0.0016760005
763.49365234375,-894.7111157191173,137.52507196268706,-891.915,133.37999,-897.50726,141.67015,3.7350411,0.004219136
764.4843139648438,-895.5319223097537,136.97036438155664,-892.73175,132.82803,-898.3321,141.1127,3.736026,3.1388412e-05
765.4749755859375,-896.3527289003897,136.41565680042618,-893.55286,132.27312,-899.1526,140.55818,3.7359524,3.1388412e-05
766.4656372070312,-897.1735354910262,135.86094921929578,-894.37305,131.7188,-899.974,140.0031,3.736089,0.0002805183
767.4609375,-897.9980495272118,135.3034325618299,-895.1972,131.16154,-900.7989,139.44533,3.7361813,0.0
768.4563598632812,-898.8226405744655,134.7458575542236,-896.0224,130.60358,-901.62286,138.88815,3.7360408,6.188398e-05
769.4517822265625,-899.6472316217192,134.18828254661724,-896.8486,130.04488,-902.44586,138.33168,3.7356446,0.0006147676
770.4515991210938,-900.4757516889936,133.62874152690753,-897.67865,129.48434,-903.2729,137.77313,3.7352905,0.00021310167
771.4534301757812,-901.3061616584542,133.06825483358116,-898.5077,128.92474,-904.1046,137.21176,3.7356074,3.034756e-05
772.455322265625,-902.1365716279149,132.50776814025477,-899.3305,128.36943,-904.9427,136.6461,3.7374485,0.0018740741
773.4598388671875,-902.9681503103063,131.94424732871536,-900.1529,127.81212,-905.7834,136.07637,3.7396598,0.0030503564
774.4688720703125,-903.801712334755,131.37557752455075,-900.9837,127.24535,-906.6197,135.50581,3.7403338,5.940629e-05
775.4779052734375,-904.6352743592038,130.80690772038614,-901.81445,126.67858,-907.45605,134.93526,3.7410054,0.00023737353
776.4876708984375,-905.4692740765867,130.2377078349188,-902.64215,126.113716,-908.29645,134.3617,3.7425454,0.0025729137
777.5067138671875,-906.3094336459309,129.66104787391157,-903.4787,125.53954,-909.1402,133.78255,3.7434247,5.7682115e-05
778.5257568359375,-907.1495932152752,129.08438791290428,-904.3263,124.95777,-909.9729,133.211,3.7416165,5.7682115e-05
779.5447998046875,-907.9897527846194,128.507727951897,-905.1852,124.36833,-910.7943,132.64711,3.737075,0.006961418
780.5767822265625,-908.8447045482768,127.92978789961553,-906.05316,123.78163,-911.6363,132.07794,3.733944,0.002042789
781.61279296875,-909.7042788541528,127.35144782041222,-906.9096,123.2054,-912.49896,131.4975,3.734697,0.0
782.6488037109375,-910.5638531600285,126.77310774120888,-907.75116,122.63924,-913.3765,130.90698,3.7390385,0.004777863
783.6923828125,-911.4267461005943,126.18624309535717,-908.5965,122.06441,-914.257,130.30807,3.7433074,0.005620437
784.744873046875,-912.293574741376,125.58926882855123,-909.45526,121.472984,-915.1319,129.70555,3.7452643,5.2349646e-05
785.79736328125,-913.160403382158,124.99229456174525,-910.2558,120.92248,-916.065,129.06212,3.7614455,0.008003652
786.8504028320312,-914.0226040853302,124.38774322927232,-911.00446,120.401405,-917.0407,128.37407,3.7896354,0.04391475
787.90771484375,-914.8591912678992,123.74125629957598,-911.81635,119.77374,-917.90204,127.70877,3.7958453,5.1641753e-05
788.9650268554688,-915.6957784504682,123.0947693698796,-912.50323,119.24673,-918.88837,126.94282,3.834161,0.0
790.0222778320312,-916.5323656330372,122.44828244018326,-912.9695,118.940285,-920.0952,125.956276,3.9347494,0.15823984
791.0526733398438,-917.2327903074577,121.69256990005275,-913.484,118.38397,-920.98157,125.001175,3.9892776,0.02942453
792.081298828125,-917.9089213784869,120.91736973666875,-914.0486,117.739655,-921.7693,124.09508,4.0236793,5.6079658e-05
793.1099243164062,-918.5850524495161,120.14216957328478,-914.3969,117.41089,-922.77313,122.87344,4.1345024,0.14101389
794.1273193359375,-919.1363861204318,119.2871286296965,-914.6903,116.99977,-923.5825,121.57449,4.237238,0.11894658
795.1517944335938,-919.5831777779306,118.36520555629016,-915.0591,116.236275,-924.1073,120.49413,4.272558,0.0
796.17626953125,-920.0299694354293,117.44328248288382,-915.34875,115.68648,-924.7112,119.20009,4.353364,0.06117427
797.2044677734375,-920.4193692599135,116.49170239959786,-915.55676,115.32756,-925.282,117.65584,4.477404,0.18369336
798.2704467773438,-920.6267529421468,115.44606617198892,-915.7202,114.483894,-925.5333,116.40824,4.5187464,0.0
799.33642578125,-920.8341366243803,114.40042994438001,-915.90576,113.55703,-925.76245,115.24383,4.542898,0.00010077192
800.4024047851562,-921.0415203066138,113.35479371677107,-916.06665,112.85421,-926.01636,113.855385,4.6121035,0.110671304
801.4945678710938,-921.1247752989219,112.26579296500213,-916.136,111.93055,-926.1135,112.601036,4.64529,0.0072846496
802.589111328125,-921.1994418583195,111.1737918326872,-916.2095,110.8579,-926.18945,111.48968,4.649169,4.65446e-05
803.6836547851562,-921.274108417717,110.08179070037227,-916.2795,109.849655,-926.26874,110.31392,4.665946,0.021895219
804.7745361328125,-921.322389178075,108.99199650567598,-916.325,108.83022,-926.31976,109.15377,4.680029,0.012963755
805.863525390625,-921.3552300398077,107.90349372129687,-916.35754,107.75157,-926.3529,108.05542,4.6819987,0.0
806.9525146484375,-921.3880709015403,106.81499093691771,-916.39124,106.63674,-926.3849,106.99323,4.6767325,0.0041157305
808.0324096679688,-921.4254322882986,105.73571715838496,-916.4298,105.525536,-926.421,105.9459,4.6703405,0.008804969
809.0936889648438,-921.4721221580529,104.67548820841094,-916.47687,104.457634,-926.46735,104.89335,4.668804,5.1064297e-05
810.1549682617188,-921.5188120278073,103.61525925843691,-916.52515,103.36316,-926.51245,103.867355,4.6619473,0.000613336
811.215576171875,-921.5661141949461,102.55571069246483,-916.577,102.22509,-926.5552,102.88633,4.6462173,0.026438164
812.24755859375,-921.6406626398128,101.52643815240049,-916.6536,101.16667,-926.62775,101.8862,4.6403747,5.5536446e-05
813.279541015625,-921.7152110846797,100.49716561233612,-916.73114,100.09826,-926.6993,100.896065,4.632523,0.0
814.3115234375,-921.7897595295462,99.46789307227178,-916.8171,98.945755,-926.7624,99.990036,4.6077704,0.036581606
815.3218383789062,-921.9002671808976,98.46363291606929,-916.93744,97.85485,-926.8631,99.07241,4.5903306,0.014916438
816.3240356445312,-922.024930020033,97.46921877776064,-917.0658,96.83089,-926.984,98.107544,4.5843735,6.0634957e-05
817.3262329101562,-922.1495928591686,96.47480463945202,-917.2003,95.76456,-927.0989,97.18506,4.569857,0.016271818
818.3225708007812,-922.289595477592,95.48835673216908,-917.35315,94.69366,-927.2261,96.28306,4.5527716,0.023669912
819.31103515625,-922.4513910934198,94.51322633140344,-917.5193,93.69218,-927.38354,95.33428,4.5474315,0.00012639584
820.2994995117188,-922.6131867092475,93.53809593063785,-917.69147,92.65663,-927.53485,94.419556,4.5351696,0.005118823
821.2879638671875,-922.7798293507918,92.56375594391072,-917.88086,91.56376,-927.67883,93.56376,4.5110316,0.041076608
822.277587890625,-922.9862281820582,91.59589907741245,-918.0961,90.5531,-927.8763,92.6387,4.5022864,0.00012595244
823.2672119140625,-923.1926270133245,90.62804221091417,-918.3118,89.54276,-928.0734,91.713326,4.493592,6.297501e-05
824.2568359375,-923.3990258445908,89.66018534441588,-918.5474,88.45119,-928.2507,90.86919,4.4681683,0.041132547
825.2545166015625,-923.6467799468186,88.69376970503768,-918.8139,87.41197,-928.4797,89.97557,4.4531345,0.009801902
826.25439453125,-923.9046007436248,87.72770488897407,-919.0792,86.417915,-928.73,89.0375,4.4473386,0.0
