time,dist,path_x,path_y,path_z,path_vx,path_vy,path_vz,left_edge_x,left_edge_y,left_edge_z,right_edge_x,right_edge_y,right_edge_z,e_min,e_max,yaw,yaw_rate,curvature,old_dist
0,1.02399676074031,6.00051736831665,-79.0165634155273,0,5.76113046645445,0.65373308319287,0,4.0782776829205485,-76.09425114451986,-3.890190362930298,7.367522763954001,-81.09477284620047,-3.150916576385498,-2.487500389837261,3.4978442528781035,0.581825304047178,0.502344071865082,0.0866393932087022,5.65133182075461
0,1.08220008116021,6.04519128799439,-78.9792556762695,0,5.8088871976848,0.641477659108002,0,4.1116452503685625,-76.07142382822609,-3.8859472274780273,7.429349816382084,-81.06087161572174,-3.137903928756714,-2.499803942530293,3.492003198182115,0.586809206024717,0.494149684906006,0.0845538746430982,5.70953514117451
0,1.14086579234863,6.09014892578125,-78.9415664672852,0,5.85681250264684,0.628273192003984,0,4.145682957152383,-76.04813805829757,-3.881619691848755,7.491485710477427,-81.02680104007561,-3.1248278617858887,-2.512359052305827,3.4860975117016584,0.591705369965147,0.485143542289734,0.0823615322606628,5.76820085236293
0,1.19999011606782,6.13539791107178,-78.9035110473633,0,5.90485196682629,0.614241607606629,0,4.180405241791561,-76.02438395709927,-3.8772056102752686,7.553915798631536,-80.99256915089114,-3.111675977706909,-2.525144898266703,3.480139241299342,0.596508073822569,0.475427150726318,0.0800825465247883,5.82732517608213
0,1.25958139771956,6.18094253540039,-78.8650817871094,0,5.95297195440893,0.599489149632989,0,4.215840058216562,-76.00014240087539,-3.8727025985717773,7.61662944690582,-80.95818177900759,-3.0983128547668457,-2.5381616347175733,3.474119375126442,0.601209688202451,0.465088039636612,0.0777338654024079,5.88691645773387
0,1.31963082856296,6.22679042816162,-78.826301574707,0,6.00113342993339,0.584107563296749,0,4.251992284421225,-75.97541005250797,-3.868058919906616,7.6796112556087985,-80.92364736843884,-3.0847105979919434,-2.5513815346100075,3.468055677157857,0.60580639840753,0.454202592372894,0.0753301485365918,5.94696588857727
0,1.38014670258,6.27294588088989,-78.7871627807617,0,6.04931015059964,0.56817748778991,0,4.288889465307868,-75.95016806806424,-3.863131046295166,7.742849490035772,-80.88897235360012,-3.0710484981536865,-2.5648041057077458,3.4619385985435285,0.610290575043272,0.442837119102478,0.0728837886015854,6.0074817625943
0,1.44112925736401,6.31941556930542,-78.747673034668,0,6.09747562933003,0.551767824366205,0,4.3265370886549555,-75.9244126932623,-3.8580822944641113,7.806338926062088,-80.85415959900219,-3.0573339462280273,-2.5784155434275866,3.455772503217469,0.614660310761045,0.431048005819321,0.070405188229648,6.06846431737831
0,1.50257651829437,6.36620330810547,-78.7078399658203,0,6.14561243909177,0.534936812390438,0,4.36494941044466,-75.89813417534403,-3.8527660369873047,7.87006315612917,-80.8192181012962,-3.043548583984375,-2.5922021667808948,3.4495599417807594,0.618909883514951,0.418882787227631,0.0679028977779729,6.12991157830867
0,1.56448684992484,6.41331338882446,-78.6676712036133,0,6.19370193699187,0.517732559993476,0,4.404129942897816,-75.87133011153986,-3.847341299057007,7.9340143250172455,-80.78415216768435,-3.0292675495147705,-2.6061509949756885,3.4433038818268864,0.623037385956358,0.406380385160446,0.0653838419156642,6.19182190993915
0,1.62685895924358,6.46075057983398,-78.6271743774414,0,6.24173258284679,0.500194613041865,0,4.444093196966066,-75.84399057466275,-3.8418102264404297,7.9981757198453955,-80.74897096223329,-3.014892578125,-2.620247470826679,3.437007285404717,0.627037096039366,0.393572270870209,0.0628534733098047,6.25419401925789
0,1.68969758066719,6.50852108001709,-78.5863494873047,0,6.28969153215304,0.482355537163823,0,4.484841923393672,-75.81611368288212,-3.8361706733703613,8.062548389352495,-80.71367390989475,-3.0004820823669434,-2.634484783996356,3.4306681187571764,0.630909013763975,0.380484193563461,0.0603161896917048,6.31703264068149
0,1.75299994618588,6.55662775039673,-78.5452041625977,0,6.33757013659126,0.464242525510344,0,4.526383668344688,-75.7876942737397,-3.830578565597534,8.127117898049438,-80.67826892598775,-2.9860289096832275,-2.6488496727240833,3.424288512940605,0.63464932443292,0.36713707447052,0.0577754563308978,6.38033500620019
0,1.81676545217089,6.6050763130188,-78.5037460327149,0,6.38536041697938,0.445878562998818,0,4.56872770891506,-75.75872600061756,-3.825479745864868,8.191871406563015,-80.64276305064331,-2.9714159965515137,-2.663327330968415,3.4178722348927777,0.638254213348936,0.353548318147659,0.0552340802026032,6.4441005121852
0,1.88099240115748,6.65387105941772,-78.4619827270508,0,6.43305495930147,0.427282855099846,0,4.611876817436358,-75.7292069669168,-3.819737434387207,8.256799137895987,-80.60716164481953,-2.9564452171325684,-2.6779042204704515,3.4114225536366707,0.641721773163389,0.339732110500336,0.052694280006686,6.50832746117179
0,1.94568369175947,6.70301580429077,-78.4199142456055,0,6.48064627510763,0.408472317175969,0,4.655837108935972,-75.69913298924398,-3.8137755393981934,8.321894723174315,-80.57146820072019,-2.9414355754852295,-2.6925737456521475,3.4049363071403755,0.645050096527647,0.325700402259827,0.050157862426356,6.57301875177378
0,2.01083374925998,6.75251626968384,-78.377555847168,0,6.52813151399943,0.389461952968687,0,4.700608282736672,-75.66850427329744,-3.8077049255371094,8.387144749201028,-80.53569007311742,-2.9263927936553955,-2.70731483268256,3.3984241666966915,0.648237276093077,0.311463385820389,0.0476262741138677,6.63816880927429
0,2.07644728617539,6.80237865447998,-78.3349075317383,0,6.57550240684401,0.370264633880249,0,4.746203141813137,-75.63731206034605,-3.801523447036743,8.452539360552077,-80.49983266597258,-2.911308526992798,-2.7221188792379514,3.391884294336515,0.651279497162413,0.297029972076416,0.0451007636801132,6.70378234618969
0,2.14253180080622,6.85260629653931,-78.2919616699219,0,6.62275471998665,0.35089228360468,0,4.792625667673051,-75.60555362657317,-3.7952330112457275,8.518079743663252,-80.46389532873495,-2.895273447036743,-2.7369869603927475,3.3853077211197515,0.654176759735655,0.282407641410828,0.0425822941295062,6.76986686082053
0,2.20907254704996,6.90320587158203,-78.2487487792969,0,6.66988345688852,0.331355918449403,0,4.839862806989025,-75.57323790198046,-3.7891197204589844,8.583748734656071,-80.42788747276377,-2.879539728164673,-2.7518847650280676,3.37871914441592,0.656929063812803,0.267603278160095,0.0400717136224823,6.83640760706426
0,2.27607136107814,6.95417976379395,-78.2052688598633,0,6.71688522310931,0.31166575567659,0,4.887924532657829,-75.54035805198617,-3.7828991413116455,8.649533039364718,-80.39181638756357,-2.863781690597534,-2.7668055262126203,3.37211510689325,0.659532594696592,0.252623051404953,0.0375697266989966,6.90340642109245
0,2.34352381738817,7.00553512573242,-78.1615371704102,0,6.7637543850513,0.291831361933733,0,4.936810774827924,-75.50691410089246,-3.77445912361145,8.715418816122279,-80.35568966284663,-2.848001718521118,-2.7817274120097104,3.365507997500677,0.661985445038389,0.237472623586655,0.035076952493686,6.97085887740248
0,2.41145023741199,7.05727910995483,-78.1175308227539,0,6.81048637944359,0.271862151735334,0,4.986540778669814,-75.47289291737438,-3.756669759750366,8.781412835787862,-80.3195035859913,-2.83166241645813,-2.7966625028047645,3.3588788140126846,0.664285707489561,0.222157403826714,0.0325939445746467,7.0387852974263
0,2.47982283998565,7.10941410064697,-78.0732955932617,0,6.85707628895852,0.251767047791347,0,5.03709034677616,-75.43831105531031,-3.73858642578125,8.847485575724779,-80.2832743449553,-2.815009593963623,-2.8115651398138266,3.35226330351602,0.666433382050108,0.206682488322258,0.0301211925785237,7.10715789999996
0,2.5486581251673,7.16194868087769,-78.0288162231445,0,6.9035207246435,0.231554964839196,0,5.088486170583922,-75.40315025461169,-3.726766347885132,8.913630769746758,-80.24700537563628,-2.7985289096832275,-2.8264382633797043,3.345649198571945,0.668422746674131,0.191052809357643,0.027659137532882,7.17599318518161
0,2.61794996425522,7.21488761901856,-77.9841079711914,0,6.94981591824322,0.211234693157279,0,5.1407103843693225,-75.3674227375391,-3.723675489425659,8.979846485617196,-80.21069773752512,-2.78202748298645,-2.841264118016342,3.339049687074329,0.670257616058897,0.175273299217224,0.0252082065892716,7.24528502426953
0,2.68769481731398,7.268226146698,-77.9391708374024,0,6.99588659268236,0.193715371046917,0,5.193736287600298,-75.33114677040328,-3.7205395698547363,9.046142423772514,-80.17434611164386,-2.7652342319488525,-2.8560453068652234,3.332461209008417,0.671945619598936,0.161543190479279,0.023082320431863,7.31502987732828
0,2.75790585244,7.32195568084717,-77.8939743041992,0,7.04180251816848,0.179044958043142,0,5.247524402167209,-75.29434936088386,-3.7173595428466797,9.112567397359093,-80.13792373259349,-2.747835636138916,-2.8708185864837974,3.325855525405922,0.673503923431944,0.149933993816376,0.0212851116022789,7.38524091245431
0,2.82856270743893,7.37606239318848,-77.8485336303711,0,7.08765831074871,0.164999394927325,0,5.302008695332073,-75.25707568315585,-3.712069034576416,9.179142239986582,-80.10141917681469,-2.730389356613159,-2.885583167975568,3.3192398276980377,0.674949693695616,0.138793438673019,0.0195771068980444,7.45589776745323
0,2.89967267378636,7.43054294586182,-77.8028335571289,0,7.13338587847519,0.153309113177398,0,5.357172196246176,-75.21933734727988,-3.701561212539673,9.245888358029362,-80.0648207066877,-2.712799072265625,-2.9003559833659813,3.3126000259110735,0.676290559784483,0.129429623484612,0.0181400171680629,7.52700773380067
0,2.97124353427571,7.48538827896118,-77.7568511962891,0,7.17902425510975,0.143631159377472,0,5.412967099256588,-75.18116705795664,-3.6938512325286865,9.312857642783152,-80.02809986899169,-2.6951403617858887,-2.9151697736085853,3.3059156562963934,0.677545595184873,0.121605634689331,0.0169356307174451,7.59857859429002
0,3.04326673848306,7.54059362411499,-77.7105941772461,0,7.22465190180123,0.133715048567257,0,5.469364248020188,-75.14258476156103,-3.686058282852173,9.380059167280569,-79.99125168876897,-2.6771228313446045,-2.9300225544113396,3.2991913384108584,0.678722429291319,0.113632798194885,0.0157257875060678,7.67060179849736
0,3.115741561197,7.59615802764893,-77.6640625,0,7.27019296705502,0.125522042348925,0,5.526346246192866,-75.10360235924263,-3.6781699657440186,9.447504296886878,-79.95426993412183,-2.6590416431427,-2.9449164843723743,3.292427211505454,0.679826784149717,0.106979683041573,0.0147126413669066,7.7430766212113
0,3.18866668927695,7.6520733833313,-77.6172485351563,0,7.31567615637733,0.118780394058459,0,5.583874426175913,-75.06424630419613,-3.6701366901397705,9.515224145066972,-79.91713754480392,-2.6408042907714844,-2.9598682770782383,3.285615211443096,0.680872011200498,0.101454995572567,0.0138663362341647,7.81600174929126
0,3.26205169877111,7.70833301544189,-77.5701293945312,0,7.36111212854923,0.113253385999761,0,5.641934853811004,-75.02452612902799,-3.662119150161743,9.583176313586149,-79.87975554048947,-2.622023820877075,-2.974795846220464,3.2787341075073586,0.681865739838194,0.096888855099678,0.0131607002028214,7.88938675878542
0,3.33588694066443,7.76493072509766,-77.5227127075195,0,7.40650899207618,0.108736998332416,0,5.7004930118337125,-74.98446544761511,-3.6541857719421387,9.647487336659431,-79.83733529468235,-2.604494571685791,-2.9835376848197104,3.2717888416520164,0.682817506805967,0.0931323766708374,0.0125730410269592,7.96322200067874
0,3.41017892962221,7.82186222076416,-77.474983215332,0,7.45187285118911,0.105056222539113,0,5.759538085879724,-74.94407165825719,-3.646191358566284,9.712104224825687,-79.79471329695453,-2.5869297981262207,-2.992350662189005,3.264765557748628,0.683733034149717,0.0900559201836586,0.0120838041515457,8.03751398963651
